https://ratings.fide.com/images/flags/lk.svg,SRI
https://ratings.fide.com/images/flags/sv.svg,ESA
https://ratings.fide.com/images/flags/pa.svg,PAN
https://ratings.fide.com/images/flags/do.svg,DOM
https://ratings.fide.com/images/flags/tj.svg,TJK
https://ratings.fide.com/images/flags/zm.svg,ZAM
https://ratings.fide.com/images/flags/kr.svg,KOR
https://ratings.fide.com/images/flags/jp.svg,JPN
https://ratings.fide.com/images/flags/iq.svg,IRQ
https://ratings.fide.com/images/flags/tn.svg,TUN
https://ratings.fide.com/images/flags/mm.svg,MYA
https://ratings.fide.com/images/flags/ae.svg,UAE
https://ratings.fide.com/images/flags/ni.svg,NCA
https://ratings.fide.com/images/flags/zw.svg,ZIM
https://ratings.fide.com/images/flags/gb-wls.svg,WLS
https://ratings.fide.com/images/flags/ug.svg,UGA
https://ratings.fide.com/images/flags/ao.svg,ANG
https://ratings.fide.com/images/flags/jo.svg,JOR
https://ratings.fide.com/images/flags/gt.svg,GUA
https://ratings.fide.com/images/flags/lb.svg,LBN
https://ratings.fide.com/images/flags/ad.svg,AND
https://ratings.fide.com/images/flags/xk.svg,KOS
https://ratings.fide.com/images/flags/hk.svg,HKG
https://ratings.fide.com/images/flags/mg.svg,MAD
https://ratings.fide.com/images/flags/tt.svg,TTO
https://ratings.fide.com/images/flags/hn.svg,HON
https://ratings.fide.com/images/flags/tpe.svg,TPE
https://ratings.fide.com/images/flags/ke.svg,KEN
https://ratings.fide.com/images/flags/pr.svg,PUR
https://ratings.fide.com/images/flags/th.svg,THA
https://ratings.fide.com/images/flags/jm.svg,JAM
https://ratings.fide.com/images/flags/mt.svg,MLT
https://ratings.fide.com/images/flags/ps.svg,PLE
https://ratings.fide.com/images/flags/bw.svg,BOT
https://ratings.fide.com/images/flags/sy.svg,SYR
https://ratings.fide.com/images/flags/fo.svg,FAI
https://ratings.fide.com/images/flags/np.svg,NEP
https://ratings.fide.com/images/flags/cy.svg,CYP
https://ratings.fide.com/images/flags/sa.svg,KSA
https://ratings.fide.com/images/flags/ly.svg,LBA
https://ratings.fide.com/images/flags/mz.svg,MOZ
https://ratings.fide.com/images/flags/na.svg,NAM
https://ratings.fide.com/images/flags/bb.svg,BAR
https://ratings.fide.com/images/flags/an.svg,AHO
https://ratings.fide.com/images/flags/sr.svg,SUR
https://ratings.fide.com/images/flags/mw.svg,MAW
https://ratings.fide.com/images/flags/pk.svg,PAK
https://ratings.fide.com/images/flags/aw.svg,ARU
https://ratings.fide.com/images/flags/ye.svg,YEM
https://ratings.fide.com/images/flags/cv.svg,CPV
https://ratings.fide.com/images/flags/gu.svg,GUM
https://ratings.fide.com/images/flags/li.svg,LIE
https://ratings.fide.com/images/flags/sd.svg,SUD
https://ratings.fide.com/images/flags/et.svg,ETH
https://ratings.fide.com/images/flags/ci.svg,CIV
https://ratings.fide.com/images/flags/ss.svg,SSD
https://ratings.fide.com/images/flags/om.svg,OMA
https://ratings.fide.com/images/flags/mr.svg,MTN
https://ratings.fide.com/images/flags/mu.svg,MRI
https://ratings.fide.com/images/flags/bm.svg,BER
https://ratings.fide.com/images/flags/bh.svg,BRN
https://ratings.fide.com/images/flags/ht.svg,HAI
https://ratings.fide.com/images/flags/lr.svg,LBR
https://ratings.fide.com/images/flags/kw.svg,KUW
https://ratings.fide.com/images/flags/af.svg,AFG
https://ratings.fide.com/images/flags/je.svg,JCI
https://ratings.fide.com/images/flags/gg.svg,GCI
https://ratings.fide.com/images/flags/gh.svg,GHA
https://ratings.fide.com/images/flags/sz.svg,SWZ
https://ratings.fide.com/images/flags/pw.svg,PLW
https://ratings.fide.com/images/flags/ls.svg,LES
https://ratings.fide.com/images/flags/qa.svg,QAT
https://ratings.fide.com/images/flags/so.svg,SOM
https://ratings.fide.com/images/flags/bs.svg,BAH
https://ratings.fide.com/images/flags/gy.svg,GUY
https://ratings.fide.com/images/flags/mv.svg,MDV
https://ratings.fide.com/images/flags/lc.svg,LCA
https://ratings.fide.com/images/flags/sn.svg,SEN
https://ratings.fide.com/images/flags/cf.svg,CAF
https://ratings.fide.com/images/flags/ky.svg,CAY
https://ratings.fide.com/images/flags/tz.svg,TAN
https://ratings.fide.com/images/flags/nr.svg,NRU
https://ratings.fide.com/images/flags/bi.svg,BDI
https://ratings.fide.com/images/flags/tg.svg,TOG
https://ratings.fide.com/images/flags/sm.svg,SMR
https://ratings.fide.com/images/flags/gm.svg,GAM
https://ratings.fide.com/images/flags/cm.svg,CMR
https://ratings.fide.com/images/flags/sl.svg,SLE
https://ratings.fide.com/images/flags/ga.svg,GAB
https://ratings.fide.com/images/flags/mo.svg,MAC
https://ratings.fide.com/images/flags/la.svg,LAO
https://ratings.fide.com/images/flags/cd.svg,COD
https://ratings.fide.com/images/flags/ml.svg,MLI
https://ratings.fide.com/images/flags/bn.svg,BRU
https://ratings.fide.com/images/flags/sc.svg,SEY
https://ratings.fide.com/images/flags/vi.svg,ISV
https://ratings.fide.com/images/flags/pg.svg,PNG
https://ratings.fide.com/images/flags/vu.svg,VAN
https://ratings.fide.com/images/flags/dm.svg,DMA
https://ratings.fide.com/images/flags/st.svg,STP
https://ratings.fide.com/images/flags/gq.svg,GEQ
https://ratings.fide.com/images/flags/bz.svg,BIZ
https://ratings.fide.com/images/flags/er.svg,ERI
https://ratings.fide.com/images/flags/fj.svg,FIJ
https://ratings.fide.com/images/flags/vc.svg,VIN
https://ratings.fide.com/images/flags/gd.svg,GRN
https://ratings.fide.com/images/flags/kh.svg,CAM
https://ratings.fide.com/images/flags/bt.svg,BHU
https://ratings.fide.com/images/flags/ag.svg,ANT
https://ratings.fide.com/images/flags/bf.svg,BUR
https://ratings.fide.com/images/flags/dj.svg,DJI
https://ratings.fide.com/images/flags/td.svg,CHA
https://ratings.fide.com/images/flags/km.svg,COM
https://ratings.fide.com/images/flags/rw.svg,RWA
https://ratings.fide.com/images/flags/vg.svg,IVB
https://ratings.fide.com/images/flags/kn.svg,SKN
https://ratings.fide.com/images/flags/tl.svg,TLS
https://ratings.fide.com/images/flags/ne.svg,NIG
https://ratings.fide.com/images/flags/sb.svg,SOL
https://ratings.fide.com/images/flags/to.svg,TGA
https://ratings.fide.com/images/flags/fide.svg,FID
